,L,0.2,0.4,0.7,1.0,1.2,1.4,1.7,2.0,2.2,2.4,2.7,3.0,3.2,3.4,3.7,4.0,4.2,4.4,4.7,5.0,5.2,5.4,5.7,6.0,6.2,6.4,6.7,7.0,26.6,46.2,56.49,60.092,63.693,69.095,71.931,74.768,79.022,81.255,83.489,86.839,89.352,91.864,94.377,98.146,101.57,105.0
0,0.0,0.0001004608,0.0002010496,0.00035219840000000005,0.0005036800000000001,0.00041502080000000005,0.0003263488,0.000193344,6.0325120000000004e-05,-1.7932159999999998e-05,-9.6192e-05,-0.00021360000000000001,-0.0003310208,-0.0004094656,-0.00048791679999999997,-0.0006056128,-0.000723328,-0.0008771839999999999,-0.001031104,-0.001262336,-0.00150976,-0.001651648,-0.001804736,-0.002054144,-0.002328832,-0.002482432,-0.0026431360000000004,-0.002900928,-0.003176448,-0.004244352,-0.005621376,-0.00652224,-0.00688192,-0.0072774400000000005,-0.00795968,-0.00836032,-0.00879488,-0.00952576,-0.00992128,-0.010295680000000001,-0.01080256,-0.01105152,-0.0112576,-0.011463039999999999,-0.01179008,-0.01215232,-0.01252544
1,15.625,9.864e-05,0.000197408,0.000345824,0.00049456,0.000409504,0.000324416,0.0001967968,6.9168e-05,-5.9180800000000004e-06,-8.1008e-05,-0.0001936576,-0.0003063264,-0.0003816,-0.00045686399999999997,-0.000569792,-0.000682752,-0.000830368,-0.000978112,-0.0012,-0.001438048,-0.0015749759999999999,-0.001723072,-0.001965088,-0.0022322880000000002,-0.002381984,-0.00253888,-0.002790784,-0.003060544,-0.00410944,-0.0054672,-0.00635808,-0.00671392,-0.00710592,-0.00778304,-0.008180479999999999,-0.00861248,-0.00933952,-0.0097328,-0.01010464,-0.010608000000000001,-0.01085472,-0.01105824,-0.01126176,-0.01158432,-0.01194368,-0.0123136
2,31.25,9.544639999999998e-05,0.00019101120000000003,0.00033462079999999994,0.00047856000000000005,0.00039776960000000006,0.0003169536,0.00019574400000000003,7.452863999999999e-05,3.2108799999999995e-06,-6.8112e-05,-0.00017510399999999998,-0.00028210560000000004,-0.00035360320000000004,-0.0004250976,-0.0005323616,-0.000639616,-0.000779872,-0.0009201919999999999,-0.001130976,-0.00135792,-0.0014889600000000001,-0.001631136,-0.0018643200000000003,-0.002122624,-0.002267584,-0.002419872,-0.002665056,-0.002927936,-0.003953664,-0.005288832,-0.006167999999999999,-0.006519359999999999,-0.006907519999999999,-0.007578240000000001,-0.007972159999999999,-0.00840096,-0.009122879999999998,-0.0095136,-0.00988256,-0.01038208,-0.010625919999999999,-0.01082624,-0.011027200000000001,-0.011345280000000001,-0.011700480000000001,-0.01206656
3,46.875,9.297279999999999e-05,0.00018608,0.000325952,0.00046620799999999997,0.00038636800000000005,0.000306592,0.0001868512,6.713280000000001e-05,-3.306559999999999e-06,-7.375039999999999e-05,-0.00017943039999999995,-0.0002851296,-0.000355744,-0.00042636800000000005,-0.000532288,-0.0006382399999999999,-0.000776768,-0.0009153280000000001,-0.0011235199999999998,-0.001347936,-0.0014775680000000003,-0.001618368,-0.001849632,-0.0021056320000000005,-0.0022496960000000002,-0.0024009600000000006,-0.002644416,-0.002905536,-0.00392608,-0.005256,-0.00613248,-0.006482559999999999,-0.00686976,-0.00753888,-0.007932480000000002,-0.00836032,-0.00908096,-0.009470720000000002,-0.009839359999999998,-0.010338239999999999,-0.010581119999999998,-0.01078112,-0.0109808,-0.011298240000000001,-0.011652159999999998,-0.012017280000000002
4,62.5,9.082880000000002e-05,0.000181776,0.0003184640000000001,0.000455488,0.00037625599999999994,0.00029702399999999995,0.000178176,5.929920000000001e-05,-1.0630079999999999e-05,-8.056320000000001e-05,-0.00018548799999999998,-0.00029043200000000003,-0.00036051199999999995,-0.000430624,-0.0005358079999999999,-0.0006409920000000001,-0.000778496,-0.0009160960000000002,-0.001122784,-0.0013457599999999999,-0.001474656,-0.0016146559999999997,-0.0018442880000000001,-0.00209952,-0.0022428800000000005,-0.0023936,-0.00263584,-0.0028959999999999997,-0.00391392,-0.005240320000000001,-0.006114880000000001,-0.006464639999999999,-0.0068512,-0.007519680000000001,-0.00791264,-0.00833984,-0.009060160000000001,-0.009449599999999999,-0.0098176,-0.010316159999999998,-0.01055872,-0.01075808,-0.010957439999999999,-0.01127392,-0.01162752,-0.011992000000000001
5,78.125,8.873600000000001e-05,0.000177568,0.00031113599999999994,0.00044499199999999996,0.0003663040000000001,0.00028755200000000005,0.00016950399999999998,5.139840000000001e-05,-1.80752e-05,-8.755200000000002e-05,-0.00019177600000000006,-0.00029603200000000006,-0.000365664,-0.00043532799999999996,-0.0005398400000000001,-0.00064432,-0.0007809280000000001,-0.0009176319999999998,-0.0011228800000000004,-0.0013445759999999999,-0.0014725760000000002,-0.0016118400000000005,-0.0018406400000000002,-0.0020947199999999996,-0.0022377599999999997,-0.0023875199999999993,-0.0026291200000000004,-0.0028886400000000005,-0.0039033599999999994,-0.0052271999999999996,-0.00610016,-0.006449600000000002,-0.006835840000000001,-0.007503359999999999,-0.007895679999999999,-0.00832256,-0.009041919999999997,-0.009431359999999998,-0.009799040000000002,-0.010296960000000003,-0.0105392,-0.010736640000000002,-0.010938239999999997,-0.011251839999999997,-0.011607360000000004,-0.011969920000000002
6,93.75,8.674027844455112e-05,0.00017362778044487117,0.0003041766682669227,0.00043504560729716753,0.00035679308689390293,0.0002785725716114578,0.00016120979356697068,4.385981757081132e-05,-2.5186749879980796e-05,-9.423587774043842e-05,-0.00019782365178428547,-0.00030142422787646006,-0.0003706513042086733,-0.00043987838054088645,-0.0005437029924787966,-0.000647591614658345,-0.0007833573371739477,-0.0009193470955352856,-0.001123251720275244,-0.0013435749719955192,-0.0014709553528564569,-0.0016095375260041604,-0.0018377340374459911,-0.0020905744919187063,-0.00223299727956473,-0.0023824611937910065,-0.002623139702352375,-0.002882061129780765,-0.0038940630500880137,-0.0052155544887181925,-0.006087373979836774,-0.0064362297967674835,-0.006821571451432228,-0.007488238118098895,-0.007880620899343896,-0.00830756921107377,-0.00902608417346775,-0.009415266442630823,-0.009783965434469516,-0.010279724755960956,-0.010520083213314128,-0.010721395423267721,-0.01091918706993119,-0.01123475756120979,-0.011586493839014238,-0.011949431909105452
7,109.37,8.467520000000001e-05,0.00016950399999999998,0.00029695999999999987,0.0004247040000000002,0.0003470399999999998,0.00026937600000000004,0.00015283199999999996,3.632639999999998e-05,-3.223296e-05,-0.00010079360000000001,-0.00020364799999999993,-0.0003064959999999999,-0.00037523200000000003,-0.00044396800000000015,-0.0005470719999999998,-0.0006502080000000001,-0.0007850239999999999,-0.0009198080000000001,-0.0011225599999999997,-0.0013414400000000004,-0.00146816,-0.0016060799999999995,-0.0018326400000000004,-0.00208448,-0.00222624,-0.002375040000000001,-0.0026150400000000003,-0.002872639999999999,-0.003881920000000001,-0.0052000000000000015,-0.006070079999999998,-0.006418559999999999,-0.006802879999999998,-0.007468800000000002,-0.00786048,-0.008285440000000005,-0.0090048,-0.009393919999999998,-0.009760959999999997,-0.010257599999999997,-0.010498559999999997,-0.010697600000000002,-0.010892800000000001,-0.011209600000000002,-0.011558399999999998,-0.011923199999999995
8,125.0,8.262955854126682e-05,0.0001653550863723609,0.00028973128598848365,0.0004143953934740882,0.0003373640435060781,0.0002603007037747921,0.00014468969929622524,2.9088291746641084e-05,-3.892834293026233e-05,-0.00010695777351247608,-0.00020898912348048633,-0.00031103646833013454,-0.00037923864363403735,-0.00044744081893794,-0.0005497440818937941,-0.0006520473448496487,-0.0007856365962891877,-0.0009193857965451055,-0.0011206014075495847,-0.001337811900191939,-0.0014635316698656438,-0.0016007677543186185,-0.0018259756877799108,-0.0020764555342290473,-0.0022178502879078702,-0.0023656429942418436,-0.0026049264235444665,-0.002861484325015995,-0.0038672424824056314,-0.0051813819577735155,-0.006049584133077417,-0.006396992962252081,-0.006780870121561102,-0.007445617402431221,-0.00783557261676264,-0.00826167626359565,-0.008980166346769038,-0.009366602687140116,-0.009731285988483688,-0.010230326295585412,-0.010470249520153551,-0.010665387076135638,-0.010863723608445298,-0.011177223288547667,-0.01152911068458094,-0.011893793985924512
