,L,0.2,0.4,0.7,1.0,1.2,1.4,1.7,2.0,2.2,2.4,2.7,3.0,3.2,3.4,3.7,4.0,4.2,4.4,4.7,5.0,5.2,5.4,5.7,6.0,6.2,6.4,6.7,7.0,26.6,46.2,56.49,60.092,63.693,69.095,71.931,74.768,79.022,81.255,83.489,86.839,89.352,91.864,94.377,98.146,101.57,105.0
9,140.63,-1.4367e-005,-2.8741e-005,-5.0316e-005,-7.1906e-005,-6.878e-005,-6.5654e-005,-6.0963e-005,-5.6273e-005,-5.3513e-005,-5.0752e-005,-4.6612e-005,-4.247e-005,-3.9704e-005,-3.6937e-005,-3.2786e-005,-2.8635e-005,-2.3209e-005,-1.7782e-005,-9.6396e-006,-1.4916e-006,2.8387e-006,7.1727e-006,1.3681e-005,2.0201e-005,2.3602e-005,2.7007e-005,3.2123e-005,3.7245e-005,5.4097e-005,7.0686e-005,7.9066e-005,8.1906e-005,8.4698e-005,8.8761e-005,9.0833e-005,9.2848e-005,9.5785e-005,9.7262e-005,9.869e-005,1.0073e-004,1.0218e-004,1.0356e-004,1.0487e-004,1.0669e-004,1.0827e-004,1.0973e-004
10,156.25,-1.4367e-005,-2.8742e-005,-5.0319e-005,-7.1912e-005,-6.8567e-005,-6.5222e-005,-6.0204e-005,-5.5185e-005,-5.2232e-005,-4.9279e-005,-4.4849e-005,-4.0418e-005,-3.7458e-005,-3.4498e-005,-3.0058e-005,-2.5617e-005,-1.9812e-005,-1.4007e-005,-5.2973e-006,3.4182e-006,8.0501e-006,1.2686e-005,1.9647e-005,2.6621e-005,3.0259e-005,3.3901e-005,3.9371e-005,4.4847e-005,6.281e-005,8.0284e-005,8.894e-005,9.1829e-005,9.4649e-005,9.8692e-005,1.0073e-004,1.0269e-004,1.055e-004,1.069e-004,1.0823e-004,1.101e-004,1.1142e-004,1.1266e-004,1.1381e-004,1.1539e-004,1.1676e-004,1.1797e-004
11,171.88,-1.4373e-005,-2.8753e-005,-5.0339e-005,-7.1943e-005,-6.8182e-005,-6.4421e-005,-5.8779e-005,-5.3136e-005,-4.9816e-005,-4.6496e-005,-4.1515e-005,-3.6534e-005,-3.3206e-005,-2.9878e-005,-2.4886e-005,-1.9893e-005,-1.3367e-005,-6.8401e-006,2.952e-006,1.275e-005,1.7958e-005,2.317e-005,3.0998e-005,3.884e-005,4.2931e-005,4.7026e-005,5.3172e-005,5.9315e-005,7.9288e-005,9.8044e-005,1.0682e-004,1.0961e-004,1.123e-004,1.1597e-004,1.1777e-004,1.1944e-004,1.2175e-004,1.2286e-004,1.2388e-004,1.2531e-004,1.2634e-004,1.2731e-004,1.2809e-004,1.2915e-004,1.3016e-004,1.3135e-004
12,187.5,-1.4376e-005,-2.876e-005,-5.0351e-005,-7.1961e-005,-6.7979e-005,-6.3996e-005,-5.8021e-005,-5.2046e-005,-4.853e-005,-4.5014e-005,-3.974e-005,-3.4465e-005,-3.0942e-005,-2.7418e-005,-2.2131e-005,-1.6845e-005,-9.9348e-006,-3.0241e-006,7.3435e-006,1.7718e-005,2.3231e-005,2.8749e-005,3.7038e-005,4.5341e-005,4.9672e-005,5.4005e-005,6.0504e-005,6.699e-005,8.7915e-005,1.07e-004,1.1552e-004,1.1813e-004,1.2063e-004,1.2389e-004,1.2545e-004,1.2688e-004,1.2896e-004,1.3e-004,1.3097e-004,1.3237e-004,1.3342e-004,1.3439e-004,1.349e-004,1.3538e-004,1.3585e-004,1.3644e-004
13,203.13,-1.4381e-005,-2.8771e-005,-5.0372e-005,-7.1993e-005,-6.7591e-005,-6.3188e-005,-5.6583e-005,-4.9977e-005,-4.6091e-005,-4.2204e-005,-3.6374e-005,-3.0543e-005,-2.6647e-005,-2.2752e-005,-1.6908e-005,-1.1064e-005,-3.4255e-006,4.2139e-006,1.5675e-005,2.7143e-005,3.3238e-005,3.934e-005,4.8505e-005,5.7684e-005,6.2469e-005,6.725e-005,7.4403e-005,8.1506e-005,1.0388e-004,1.2258e-004,1.2995e-004,1.3204e-004,1.3409e-004,1.3672e-004,1.3797e-004,1.3906e-004,1.4058e-004,1.4132e-004,1.4208e-004,1.4333e-004,1.4433e-004,1.4518e-004,1.4583e-004,1.4723e-004,1.4852e-004,1.4957e-004
14,218.75,-1.4383e-005,-2.8775e-005,-5.038e-005,-7.2006e-005,-6.7381e-005,-6.2754e-005,-5.5815e-005,-4.8874e-005,-4.4791e-005,-4.0708e-005,-3.4582e-005,-2.8456e-005,-2.4364e-005,-2.0271e-005,-1.4132e-005,-7.9921e-006,3.2496e-008,8.0579e-006,2.0097e-005,3.2145e-005,3.8548e-005,4.4959e-005,5.4587e-005,6.4226e-005,6.9246e-005,7.4256e-005,8.1735e-005,8.9128e-005,1.1196e-004,1.2971e-004,1.3673e-004,1.3828e-004,1.3973e-004,1.4111e-004,1.4161e-004,1.421e-004,1.4279e-004,1.4309e-004,1.4346e-004,1.4435e-004,1.4506e-004,1.4563e-004,1.4603e-004,1.4652e-004,1.4698e-004,1.4761e-004
15,234.38,-1.4386e-005,-2.8782e-005,-5.0394e-005,-7.2027e-005,-6.6979e-005,-6.1932e-005,-5.4359e-005,-4.6786e-005,-4.2331e-005,-3.7875e-005,-3.1191e-005,-2.4507e-005,-2.0041e-005,-1.5576e-005,-8.8767e-006,-2.1773e-006,6.5788e-006,1.5336e-005,2.8473e-005,4.1619e-005,4.8608e-005,5.5605e-005,6.6111e-005,7.6612e-005,8.2063e-005,8.7483e-005,9.5512e-005,1.0334e-004,1.2609e-004,1.4115e-004,1.4564e-004,1.4646e-004,1.472e-004,1.4858e-004,1.4922e-004,1.4983e-004,1.5068e-004,1.511e-004,1.5161e-004,1.5232e-004,1.5292e-004,1.5364e-004,1.5441e-004,1.556e-004,1.5676e-004,1.5803e-004
16,250.,-1.4388e-005,-2.8786e-005,-5.0403e-005,-7.2042e-005,-6.6572e-005,-6.1102e-005,-5.2896e-005,-4.469e-005,-3.9862e-005,-3.5033e-005,-2.779e-005,-2.0547e-005,-1.5708e-005,-1.0869e-005,-3.6094e-006,3.6504e-006,1.3139e-005,2.2628e-005,3.6864e-005,5.1112e-005,5.8688e-005,6.6271e-005,7.7646e-005,8.8969e-005,9.4807e-005,1.0057e-004,1.0898e-004,1.1697e-004,1.3788e-004,1.4919e-004,1.5184e-004,1.5279e-004,1.5374e-004,1.5514e-004,1.56e-004,1.5696e-004,1.5858e-004,1.5947e-004,1.6039e-004,1.6186e-004,1.6299e-004,1.6415e-004,1.6535e-004,1.6725e-004,1.6904e-004,1.7093e-004
17,265.63,-1.4389e-005,-2.8787e-005,-5.0405e-005,-7.2047e-005,-6.6353e-005,-6.0659e-005,-5.2118e-005,-4.3576e-005,-3.855e-005,-3.3525e-005,-2.5986e-005,-1.8446e-005,-1.341e-005,-8.3729e-006,-8.1737e-007,6.7387e-006,1.6614e-005,2.6491e-005,4.1307e-005,5.6136e-005,6.4021e-005,7.1911e-005,8.3734e-005,9.5456e-005,1.0146e-004,1.0735e-004,1.1585e-004,1.2373e-004,1.4274e-004,1.4871e-004,1.5064e-004,1.5126e-004,1.521e-004,1.5359e-004,1.5452e-004,1.555e-004,1.5715e-004,1.5807e-004,1.5902e-004,1.6052e-004,1.6169e-004,1.6289e-004,1.6411e-004,1.6604e-004,1.6784e-004,1.6972e-004
18,281.25,-1.439e-005,-2.879e-005,-5.0411e-005,-7.2056e-005,-6.594e-005,-5.9823e-005,-5.0647e-005,-4.1471e-005,-3.6072e-005,-3.0673e-005,-2.2574e-005,-1.4475e-005,-9.0638e-006,-3.6529e-006,4.464e-006,1.2581e-005,2.3191e-005,3.3801e-005,4.9718e-005,6.5651e-005,7.4121e-005,8.2588e-005,9.5221e-005,1.0759e-004,1.1381e-004,1.1977e-004,1.2804e-004,1.3516e-004,1.4904e-004,1.5368e-004,1.5765e-004,1.5927e-004,1.6095e-004,1.6359e-004,1.6509e-004,1.6661e-004,1.6901e-004,1.703e-004,1.7164e-004,1.7365e-004,1.752e-004,1.7676e-004,1.7836e-004,1.8082e-004,1.8312e-004,1.8547e-004
