,L,0.2,0.4,0.7,1.0,1.2,1.4,1.7,2.0,2.2,2.4,2.7,3.0,3.2,3.4,3.7,4.0,4.2,4.4,4.7,5.0,5.2,5.4,5.7,6.0,6.2,6.4,6.7,7.0,26.6,46.2,56.49,60.092,63.693,69.095,71.931,74.768,79.022,81.255,83.489,86.839,89.352,91.864,94.377,98.146,101.57,105.0
22,343.75,2.6343e-002,5.2723e-002,9.2374e-002,0.13213,0.1067,8.1267e-002,4.3118e-002,4.9663e-003,-1.748e-002,-3.9927e-002,-7.3602e-002,-0.10728,-0.12978,-0.15229,-0.18605,-0.21981,-0.26395,-0.30812,-0.37448,-0.44639,-0.48819,-0.53381,-0.60904,-0.69286,-0.74011,-0.78982,-0.87009,-0.9565,-1.2966,-1.7432,-2.039,-2.1576,-2.2887,-2.5159,-2.6495,-2.7951,-3.0405,-3.1733,-3.2988,-3.4683,-3.5505,-3.6178,-3.6851,-3.792,-3.9118,-4.0352
23,359.38,2.7169e-002,5.4377e-002,9.5273e-002,0.13628,0.1099,8.3528e-002,4.3963e-002,4.3963e-003,-1.8882e-002,-4.2162e-002,-7.7087e-002,-0.11202,-0.13535,-0.15869,-0.19371,-0.22872,-0.2745,-0.32031,-0.38913,-0.46376,-0.50716,-0.55455,-0.63273,-0.71987,-0.76905,-0.82078,-0.90438,-0.99443,-1.3489,-1.8147,-2.1231,-2.2468,-2.3836,-2.6206,-2.7601,-2.912,-3.1681,-3.3068,-3.4377,-3.6146,-3.7002,-3.7703,-3.8404,-3.9517,-4.0766,-4.2053
24,375.,2.796e-002,5.5961e-002,9.8048e-002,0.14025,0.11296,8.5672e-002,4.4737e-002,3.799e-003,-2.0286e-002,-4.4372e-002,-8.0506e-002,-0.11665,-0.14079,-0.16494,-0.20117,-0.2374,-0.28476,-0.33216,-0.40336,-0.48062,-0.52558,-0.57469,-0.65574,-0.74619,-0.79724,-0.851,-0.93791,-1.0315,-1.4002,-1.8847,-2.2056,-2.3343,-2.4766,-2.7234,-2.8686,-3.0268,-3.2936,-3.438,-3.5743,-3.7585,-3.8475,-3.9203,-3.9931,-4.1088,-4.2386,-4.3724
25,390.63,2.8722e-002,5.7485e-002,0.10072,0.14407,0.11589,8.7719e-002,4.5453e-002,3.185e-003,-2.1683e-002,-4.6552e-002,-8.3861e-002,-0.12118,-0.14611,-0.17104,-0.20844,-0.24585,-0.29475,-0.34369,-0.41721,-0.49704,-0.54351,-0.5943,-0.67819,-0.77188,-0.82483,-0.88059,-0.97073,-1.0679,-1.4505,-1.9533,-2.2865,-2.4201,-2.568,-2.8243,-2.9753,-3.1397,-3.417,-3.5671,-3.7087,-3.9002,-3.9925,-4.068,-4.1434,-4.2633,-4.398,-4.5368
26,406.25,2.9449e-002,5.8941e-002,0.10327,0.14772,0.11869,8.9659e-002,4.611e-002,2.5589e-003,-2.3064e-002,-4.8688e-002,-8.713e-002,-0.12558,-0.15127,-0.17695,-0.21549,-0.25404,-0.30443,-0.35485,-0.43061,-0.51291,-0.56085,-0.61326,-0.69994,-0.79687,-0.85166,-0.90936,-1.0027,-1.1032,-1.4994,-2.0203,-2.3655,-2.5039,-2.6572,-2.923,-3.0796,-3.2501,-3.5378,-3.6935,-3.8405,-4.0389,-4.1345,-4.2126,-4.2906,-4.4147,-4.5541,-4.6978
27,421.88,3.0145e-002,6.0334e-002,0.10571,0.15121,0.12136,9.1504e-002,4.6718e-002,1.9293e-003,-2.4421e-002,-5.0774e-002,-9.0307e-002,-0.12985,-0.15626,-0.18268,-0.22232,-0.26196,-0.31378,-0.36564,-0.44355,-0.52824,-0.57759,-0.63163,-0.72105,-0.82113,-0.87772,-0.93733,-1.0338,-1.1377,-1.5471,-2.0854,-2.4424,-2.5856,-2.7442,-3.0193,-3.1814,-3.3579,-3.6559,-3.8171,-3.9693,-4.1748,-4.2736,-4.3541,-4.4346,-4.5627,-4.7068,-4.8553
28,437.5,3.0809e-002,6.1663e-002,0.10804,0.15455,0.1239,9.3253e-002,4.728e-002,1.3036e-003,-2.5746e-002,-5.2797e-002,-9.3378e-002,-0.13397,-0.16108,-0.18821,-0.22889,-0.26958,-0.32278,-0.37601,-0.45599,-0.54298,-0.59372,-0.64932,-0.74145,-0.84459,-0.90294,-0.9644,-1.0638,-1.171,-1.5933,-2.1486,-2.517,-2.6649,-2.8287,-3.1129,-3.2804,-3.4629,-3.7709,-3.9377,-4.095,-4.3073,-4.4092,-4.4922,-4.5751,-4.707,-4.8556,-5.0089
29,453.13,3.144e-002,6.2926e-002,0.11025,0.15771,0.12631,9.4908e-002,4.7801e-002,6.9116e-004,-2.7025e-002,-5.4743e-002,-9.6326e-002,-0.13792,-0.1657,-0.19349,-0.23518,-0.27688,-0.33138,-0.38593,-0.46788,-0.55708,-0.60918,-0.66631,-0.76103,-0.86716,-0.92719,-0.99044,-1.0928,-1.203,-1.6376,-2.2094,-2.589,-2.7414,-2.9102,-3.2034,-3.3762,-3.5645,-3.8826,-4.0547,-4.2171,-4.4361,-4.541,-4.6263,-4.7115,-4.8472,-5.0002,-5.158
30,468.75,3.204e-002,6.4128e-002,0.11236,0.16073,0.1286,9.6479e-002,4.829e-002,9.8513e-005,-2.8254e-002,-5.6609e-002,-9.9147e-002,-0.14169,-0.17012,-0.19854,-0.24119,-0.28384,-0.3396,-0.3954,-0.47924,-0.57058,-0.62396,-0.6826,-0.77981,-0.8888,-0.95045,-1.0154,-1.1205,-1.2338,-1.6803,-2.268,-2.6583,-2.8151,-2.9889,-3.2908,-3.4688,-3.6628,-3.9907,-4.1682,-4.3355,-4.5612,-4.669,-4.7565,-4.8439,-4.9832,-5.1405,-5.3027
31,484.38,3.2606e-002,6.526e-002,0.11434,0.16357,0.13076,9.7958e-002,4.8749e-002,-4.6287e-004,-2.9416e-002,-5.8371e-002,-0.10181,-0.14526,-0.17428,-0.20331,-0.24686,-0.29042,-0.34736,-0.40434,-0.48996,-0.58333,-0.63796,-0.69799,-0.79759,-0.90927,-0.97246,-1.039,-1.1468,-1.2629,-1.7207,-2.3236,-2.7243,-2.8854,-3.0639,-3.3743,-3.5574,-3.7571,-4.0946,-4.2773,-4.4495,-4.6817,-4.7923,-4.8819,-4.9714,-5.1141,-5.2755,-5.4419
32,500.,3.3142e-002,6.6332e-002,0.11622,0.16626,0.13281,9.9361e-002,4.9186e-002,-9.9163e-004,-3.0513e-002,-6.0036e-002,-0.10433,-0.14863,-0.17822,-0.20782,-0.25223,-0.29664,-0.3547,-0.4128,-0.5001,-0.59538,-0.65123,-0.71257,-0.81444,-0.92865,-0.9933,-1.0614,-1.1716,-1.2904,-1.759,-2.3766,-2.7873,-2.9525,-3.1357,-3.4543,-3.6424,-3.8476,-4.1946,-4.3825,-4.5595,-4.798,-4.9113,-5.0029,-5.0944,-5.2403,-5.4056,-5.5761
33,515.63,3.3643e-002,6.7335e-002,0.11798,0.16877,0.13472,0.10068,4.9601e-002,-1.478e-003,-3.1529e-002,-6.1583e-002,-0.10667,-0.15176,-0.18189,-0.21202,-0.25723,-0.30243,-0.36154,-0.42068,-0.50956,-0.60663,-0.66358,-0.72615,-0.83012,-0.94671,-1.0127,-1.0822,-1.1948,-1.3161,-1.7949,-2.4263,-2.8466,-3.0157,-3.2034,-3.53,-3.723,-3.9337,-4.29,-4.4829,-4.6646,-4.9092,-5.025,-5.1185,-5.2119,-5.3608,-5.5298,-5.7042
34,531.25,3.4113e-002,6.8277e-002,0.11963,0.17113,0.13653,0.10191,4.9997e-002,-1.9251e-003,-3.2472e-002,-6.3022e-002,-0.10885,-0.15469,-0.18532,-0.21595,-0.26189,-0.30785,-0.36793,-0.42805,-0.5184,-0.61716,-0.67511,-0.73885,-0.84477,-0.96358,-1.0308,-1.1017,-1.2165,-1.3402,-1.8285,-2.4731,-2.9025,-3.0754,-3.2674,-3.602,-3.7998,-4.0157,-4.3811,-4.5788,-4.7651,-5.0156,-5.1338,-5.2291,-5.3242,-5.476,-5.6486,-5.8267
35,546.88,3.4551e-002,6.9153e-002,0.12117,0.17333,0.1382,0.10307,5.0372e-002,-2.3306e-003,-3.3337e-002,-6.4346e-002,-0.11087,-0.15739,-0.18848,-0.21957,-0.26621,-0.31286,-0.37384,-0.43487,-0.52658,-0.6269,-0.68578,-0.75058,-0.8583,-0.97916,-1.0476,-1.1197,-1.2365,-1.3624,-1.8597,-2.5167,-2.9548,-3.1313,-3.3275,-3.6698,-3.8722,-4.0932,-4.4673,-4.6698,-4.8605,-5.1168,-5.2373,-5.3341,-5.4309,-5.5853,-5.7613,-5.943
36,562.5,3.4956e-002,6.9964e-002,0.12259,0.17537,0.13976,0.10415,5.0726e-002,-2.6971e-003,-3.4128e-002,-6.556e-002,-0.11272,-0.15988,-0.19139,-0.22291,-0.27019,-0.31747,-0.37929,-0.44116,-0.53412,-0.63587,-0.6956,-0.76138,-0.87076,-0.99352,-1.063,-1.1363,-1.255,-1.3829,-1.8886,-2.5572,-3.0035,-3.1835,-3.3838,-3.7335,-3.9403,-4.1662,-4.5488,-4.7559,-4.9508,-5.2127,-5.3354,-5.4337,-5.5319,-5.6888,-5.868,-6.053
37,578.13,3.533e-002,7.0713e-002,0.1239,0.17724,0.14119,0.10514,5.1058e-002,-3.0283e-003,-3.4849e-002,-6.6672e-002,-0.11441,-0.16216,-0.19407,-0.22597,-0.27384,-0.32171,-0.3843,-0.44693,-0.54105,-0.64411,-0.70464,-0.77131,-0.88221,-1.0067,-1.0772,-1.1515,-1.272,-1.4018,-1.9152,-2.5947,-3.0488,-3.2322,-3.4364,-3.793,-4.0041,-4.2348,-4.6256,-4.8372,-5.0363,-5.3035,-5.4282,-5.5279,-5.6275,-5.7866,-5.9689,-6.1571
