,L,0.2,0.4,0.7,1.0,1.2,1.4,1.7,2.0,2.2,2.4,2.7,3.0,3.2,3.4,3.7,4.0,4.2,4.4,4.7,5.0,5.2,5.4,5.7,6.0,6.2,6.4,6.7,7.0,35.8,64.6,79.72,85.012,90.304,98.242,110.15,116.4,122.65,132.03,136.95,141.87,146.8,148.27,149.74,150.37,151.0
0,0.0,9.63392e-05,0.0001927936,0.0003376896,0.0004828352,0.0003985536,0.000314272,0.00018784000000000002,6.14048e-05,-1.298176e-05,-8.73728e-05,-0.0001989568,-0.0003105472,-0.0003850944,-0.0004596416,-0.0005714687999999999,-0.0006833280000000001,-0.00082944,-0.000975616,-0.0011955199999999998,-0.001424704,-0.001552704,-0.001686912,-0.0019008640000000002,-0.0021312,-0.002257472,-0.002388992,-0.002595904,-0.00281344,-0.004067584,-0.005757312,-0.00691008,-0.00737088,-0.007857920000000001,-0.00862208,-0.009820800000000001,-0.01047424,-0.01114048,-0.012157439999999999,-0.012704,-0.01335936,-0.015361280000000001,-0.016385919999999998,-0.01795968,-0.01828032,-0.01899648
1,15.625,9.454400000000001e-05,0.00018920000000000002,0.000331392,0.000473824,0.000393152,0.0003124608,0.0001914176,7.03712e-05,-8.463360000000001e-07,-7.2064e-05,-0.000178896,-0.00028573439999999997,-0.00035708800000000003,-0.00042848,-0.00053552,-0.0006425920000000001,-0.000782528,-0.0009224639999999999,-0.0011330560000000001,-0.001352832,-0.001475872,-0.00160512,-0.00181168,-0.002034528,-0.0021569280000000002,-0.002284608,-0.002485664,-0.002697376,-0.0039232,-0.00558496,-0.00672288,-0.00717824,-0.00766048,-0.00841696,-0.009603519999999999,-0.01025088,-0.010910719999999999,-0.01191872,-0.012460480000000001,-0.013110720000000001,-0.01510752,-0.01613088,-0.01770304,-0.01802304,-0.01873824
2,31.25,9.1392e-05,0.00018288959999999998,0.00032033920000000007,0.00045803839999999994,0.00038161919999999994,0.00030520000000000005,0.0001905792,7.593759999999999e-05,8.491551999999999e-06,-5.8956800000000004e-05,-0.00016013439999999998,-0.0002613024,-0.0003288928,-0.0003965152,-0.0004978816,-0.000599296,-0.0007318400000000001,-0.000864352,-0.00106384,-0.0012724799999999999,-0.0013896319999999998,-0.0015129599999999998,-0.0017106879999999997,-0.001924704,-0.002042464,-0.002165504,-0.0023596479999999998,-0.00256448,-0.003756928,-0.005385024000000001,-0.006505279999999999,-0.00695424,-0.0074304,-0.0081776,-0.009350079999999998,-0.009990400000000002,-0.01064256,-0.011639679999999998,-0.01217568,-0.012820159999999997,-0.014810559999999999,-0.01583232,-0.01740256,-0.0177216,-0.018436479999999998
3,46.875,8.894719999999999e-05,0.00017800000000000002,0.00031177599999999994,0.000445824,0.0003704,0.0002949632,0.00018183040000000004,6.86784e-05,2.11088e-06,-6.44608e-05,-0.00016433599999999998,-0.00026418559999999994,-0.00033091199999999994,-0.0003976,-0.0004976959999999999,-0.0005977919999999999,-0.000728576,-0.0008593920000000002,-0.001056256,-0.0012623680000000003,-0.001378144,-0.0015000959999999998,-0.00169584,-0.0019075519999999999,-0.002024512,-0.002146432,-0.0023389759999999996,-0.0025419839999999993,-0.0037267199999999998,-0.00534688,-0.00646336,-0.00691072,-0.0073849599999999994,-0.008129920000000002,-0.00929952,-0.00993792,-0.010588160000000001,-0.011582719999999998,-0.012117439999999998,-0.012760639999999998,-0.01474976,-0.01577056,-0.017340159999999997,-0.017660159999999998,-0.018375359999999997
4,62.5,8.682239999999999e-05,0.0001737696,0.00030435200000000003,0.0004352000000000001,0.000360352,0.0002855039999999999,0.00017322880000000002,6.094400000000001e-05,-5.1151040000000005e-06,-7.117439999999998e-05,-0.00017027520000000002,-0.000269376,-0.000335584,-0.0004017599999999999,-0.0005011200000000001,-0.000600384,-0.000730208,-0.0008600319999999999,-0.0010553919999999998,-0.0012599680000000002,-0.001374816,-0.001496064,-0.00169056,-0.0019012159999999998,-0.00201728,-0.0021388799999999997,-0.0023305599999999997,-0.00253248,-0.0037126400000000006,-0.005327999999999999,-0.006442240000000002,-0.006888959999999999,-0.007362239999999998,-0.008106239999999999,-0.0092736,-0.009910400000000001,-0.010559999999999998,-0.011552960000000003,-0.0120864,-0.012727360000000005,-0.014718400000000003,-0.01573792,-0.0173072,-0.017627840000000002,-0.01834048
5,78.125,8.474240000000002e-05,0.00016960000000000003,0.00029708800000000004,0.0004248000000000001,0.0003504639999999999,0.00027616000000000007,0.00016464,5.313280000000001e-05,-1.2470303999999999e-05,-7.80768e-05,-0.00017647999999999996,-0.00027491200000000004,-0.00034064000000000007,-0.00040639999999999996,-0.0005050240000000002,-0.0006036479999999999,-0.0007325439999999999,-0.0008614399999999998,-0.001055488,-0.0012587199999999998,-0.0013728640000000003,-0.001493504,-0.0016867199999999998,-0.0018966400000000007,-0.0020118399999999995,-0.0021328,-0.0023235200000000004,-0.00252512,-0.0037011199999999996,-0.0053123200000000015,-0.006424000000000001,-0.006869759999999999,-0.00734272,-0.00808512,-0.00925056,-0.00988672,-0.010536320000000004,-0.011525760000000001,-0.012058880000000003,-0.012701440000000001,-0.014686719999999997,-0.01570816,-0.017276800000000002,-0.017596800000000003,-0.0183104
6,93.75,8.277164346295405e-05,0.00016562650024003835,0.0002901904304688749,0.00041494639142262746,0.0003411105776924309,0.00026724275884141456,0.00015647303568570972,4.568730996959513e-05,-1.9490926548247714e-05,-8.466954712754043e-05,-0.00018242918867018726,-0.000280236837894063,-0.0003455592894863178,-0.0004108497359577532,-0.0005088174107857255,-0.0006068170907345176,-0.0007348695791326612,-0.0008629540726516242,-0.0010556569051048167,-0.0012578012481997114,-0.001371419427108337,-0.001491118578972635,-0.0016834693550968156,-0.001892142742838854,-0.002007361177788446,-0.0021273803808609373,-0.002317490798527764,-0.00251816290606497,-0.003690510481677067,-0.005298127700432069,-0.0064074251880300815,-0.00685261641862698,-0.007324691950712115,-0.008065930548887821,-0.009228996639462314,-0.009865258441350618,-0.010512081933109296,-0.011501680268843012,-0.012034245479276682,-0.01267722835653704,-0.01466154584733557,-0.015682509201472232,-0.01725076012161946,-0.017567610817730832,-0.01828452552408385
7,109.37,8.072639999999997e-05,0.00016156799999999993,0.00028304,0.000404736,0.00033142400000000014,0.000258112,0.00014819199999999998,3.824320000000001e-05,-2.6445440000000002e-05,-9.113280000000001e-05,-0.00018816,-0.0002852159999999999,-0.00035004799999999994,-0.0004148799999999999,-0.0005121280000000001,-0.0006093440000000002,-0.0007364800000000003,-0.0008635840000000004,-0.0010550399999999995,-0.0012553599999999996,-0.0013683199999999997,-0.0014873599999999999,-0.0016783999999999998,-0.0018860799999999998,-0.0020006400000000006,-0.00212,-0.002309120000000001,-0.0025088,-0.0036768,-0.00527936,-0.006386239999999997,-0.006830400000000001,-0.007301439999999999,-0.008039999999999995,-0.009203199999999998,-0.009834880000000002,-0.010483199999999996,-0.011472000000000001,-0.012,-0.01264,-0.014627200000000002,-0.015644799999999997,-0.017216000000000002,-0.017532799999999994,-0.018246400000000003
8,125.0,7.870441458733209e-05,0.00015751759436980175,0.00027587971849008327,0.0003944977607165709,0.00032181701855406276,0.0002491682661548307,0.0001401151631477927,3.1094049904030714e-05,-3.305438259756879e-05,-9.720729366602685e-05,-0.00019344209852847083,-0.0002896673064619322,-0.0003539347408829175,-0.0004182341650671787,-0.0005146833013435704,-0.0006111324376199617,-0.0007370441458733209,-0.0008632757517594371,-0.0010531030070377483,-0.0012517594369801668,-0.0013640435060780559,-0.0014820857325655798,-0.0016721049264235444,-0.0018784388995521438,-0.0019920025591810622,-0.00211100447856686,-0.0022987843889955215,-0.0024977607165706977,-0.0036602687140115183,-0.005257517594369803,-0.0063611644273832415,-0.006803902751119645,-0.00727415227127319,-0.008013115802943057,-0.00917146513115803,-0.009801663467690335,-0.010447856685860528,-0.01143314139475368,-0.011960972488803583,-0.012600767754318619,-0.014584133077415231,-0.015601407549584138,-0.017172104926423546,-0.017488803582853492,-0.018202175303902755
